course_code,lang,section,semester,prof_name,course_name,credits,exam_form,workload,type,keywords,available_programs,course_url
CIVIL-450,english,GC,summer,Khovalyg Dolaana,Thermodynamics of comfort in buildings,3,During the semester,1hrs/week,optional,"['human  thermal comfort', 'heat  transfer', 'energy and exergy analysis', 'indoor climate control']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Mechanical Engineering MA2', 'Mechanical Engineering MA4', 'Minor in Integrated Design Architecture and Sustainability  Spring semester', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2397304566&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-451,french,GC,winter,Tufo Franco,Mobility engineering,3,During the semester,3hrs/week,optional,"[""transports urbains occupation du sol concept d'accessibilité offre et demande capacité du réseau""]","['Civil Engineering MA1', 'Civil Engineering MA3', 'Urban systems MA1', 'Civil engineering minor Autumn semester', 'Territories in transformation and climate minor Autumn semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3940228723&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=en
CIVIL-455,english,GC,summer,"Geroliminis Nikolaos, Yang Zhenyu, de Palma André Jean-Louis Julien",Transportation economics,3,During the semester,3hrs/week,optional,"['transport economics', 'equilibrium', 'rational behaviour', 'competition', 'pricing', 'externalities']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Urban systems MA2', 'Civil engineering minor Spring semester', 'Territories in transformation and climate minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2560092663&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-457,english,GC,winter,Geroliminis Nikolaos,Fundamentals of traffic operations and control,4,During the semester,4hrs/week,optional,"['traffic engineering', 'traffic flow theory', 'traffic management', 'ramp metering', 'public transportation']","['Civil Engineering MA1', 'Civil Engineering MA3', 'Urban systems MA1', 'Civil engineering minor Autumn semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=338340784&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-459,english,GC,summer,Alahi Alexandre Massoud,Deep learning for autonomous vehicles,6,During the semester,6hrs/week,optional,"['deep learning', 'autonomous vehicle', 'artificial intelligence', 'machine learning', 'self-driving car', 'human-robot tandem race']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Electrical and Electronics Engineering MA2', 'Electrical and Electronics Engineering MA4', 'Robotics MA2', 'Robotics MA4', 'Civil engineering minor Spring semester', 'Robotics Control and Intelligent Systems (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2502482624&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-460,english,GC,summer,Licina Dusan,Indoor air quality and ventilation,4,During the semester,4hrs/week,optional,[],"['Civil Engineering MA2', 'Civil Engineering MA4', 'Environmental Sciences and Engineering MA2', 'Environmental Sciences and Engineering MA4', 'Urban systems MA2', 'Minor in Integrated Design Architecture and Sustainability  Spring semester', 'Civil engineering minor Spring semester', 'Mechanics (edoc)']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2444280003&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-463,french,GC,winter,Tille Micaël,Design and construction of roadways,3,Written,3hrs/week,optional,"['voies de circulation', 'routes', 'voies ferrées', 'véhicules', 'mobilité douce', 'géométrie', 'conception', 'dimensionnement', 'sécurité routière', 'bitume', 'enrobés bitumineux', 'chaussée']","['Civil Engineering MA1', 'Civil Engineering MA3', 'Urban systems MA1', 'Civil engineering minor Autumn semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3975617243&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=en
CIVIL-464,english,GC,summer,Vassilopoulos Anastasios,Composites design and innovation,3,Oral,3hrs/week,optional,"['composites', 'design', 'product development', 'life cycle analysis']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Civil and Environmental Engineering (edoc)', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=2699274494&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-466,english,GC,summer,"Perona Paolo, Zeimetz Fränz, Bieri Martin Peter",Water resources engineering and management,5,Written,4hrs/week,optional,"['water resources', 'hydrological modelling', 'water uses', 'water allocation', 'optimization', 'decision making', 'management', 'sustainability', 'conclict and  cooperation', 'water footprint']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Energy Science and Technology MA2', 'Energy Science and Technology MA4', 'Environmental Sciences and Engineering MA2', 'Environmental Sciences and Engineering MA4', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3972635349&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-468,english,GC,winter,"Lignos Dimitrios, Tomic Igor",Dynamics of structures,4,Written,4hrs/week,optional,"['structural dynamics', 'damping', 'response spectrum analysis', 'modal analysis']","['Civil Engineering MA1', 'Civil Engineering MA3', 'Civil engineering minor Autumn semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3502005547&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-469,english,GC,summer,"De Cesare Giovanni, De Almeida Manso Pedro Filipe",Hydropower schemes and pumped-storage,4,Written,4hrs/week,optional,[],"['Civil Engineering MA2', 'Civil Engineering MA4', 'Energy Science and Technology MA2', 'Energy Science and Technology MA4', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3502077181&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-470,english,GC,winter,Kushnir Alexandra Roma Larisa,Geothermal resource development,3,During the semester,3hrs/week,optional,['geothermal energy renewable energy'],"['Civil Engineering MA1', 'Civil Engineering MA3', 'Civil engineering minor Autumn semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3502374240&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-475,french,GC,winter,"Baur Raffael, Fernandez-Ordoñez Hernandez David Carlos, Guaita Patricia",UE génie civil: Advanced Drawing structures,4,During the semester,4hrs/week,mandatory,"['hand drawing', 'analysis', 'structures', 'tectonics', 'tacit knowledge']","['Civil Engineering MA1', 'Civil Engineering MA3', 'Architecture MA1', 'Architecture MA3']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=4506308843&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-477,english,GC,summer,Zhang Kenan,Transportation network modeling & analysis,3,Oral,3hrs/week,optional,"['vehicle routing', 'traffic equilibrium', 'network  design', 'optimization']","['Civil Engineering MA2', 'Civil Engineering MA4', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3940387513&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-481,english,GC,winter,Profs divers *,CE project 1,8,During the semester,5hrs/week,mandatory,"['application', 'communication']","['Civil Engineering MA1', 'Civil Engineering MA2', 'Civil Engineering MA3', 'Civil Engineering MA4']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3969313863&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-482,english,GC,winter,Profs divers *,CE project 2,8,During the semester,5hrs/week,mandatory,"['application', 'communication']","['Civil Engineering MA1', 'Civil Engineering MA2', 'Civil Engineering MA3', 'Civil Engineering MA4']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3969341075&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
CIVIL-493,english,GC,winter,Profs divers *,Optional interdisciplinary project,4,During the semester,4hrs/week,optional,[],"['Civil Engineering MA1', 'Civil Engineering MA2', 'Civil Engineering MA3', 'Civil Engineering MA4', 'Minor in Integrated Design Architecture and Sustainability  Autumn semester', 'Minor in Integrated Design Architecture and Sustainability  Spring semester', 'Civil engineering minor Autumn semester', 'Civil engineering minor Spring semester']",http://isa.epfl.ch/imoniteur_ISAP/!itffichecours.htm?ww_i_matiere=3504149979&ww_x_anneeacad=2840683608&ww_i_section=942623&ww_i_niveau=6683147&ww_c_langue=fr
